RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023
9,0,California,state,,186124.6033,186751.7363,187597.3208,189432.1002,191563.0967,193861.7993,196289.6823,198825.7758,201369.0071,203780.323,206153.2259,208473.3758,210435.222,212376.6526,214563.6002,217283.5715,220008.1139,222482.463,224799.1181,227032.3685,229201.1873,231228.6933,233131.7829,234909.3037,236344.4716,237813.3111,239534.2355,241857.2167,244568.5136,247576.2093,251056.206,254803.4935,258590.4442,262183.5856,265702.217,269169.9213,272233.3391,275090.731,278118.9577,281639.5601,285548.3361,289163.1485,292979.8275,297000.7633,301468.6503,305820.0737,310011.3229,314062.229,318255.8282,322981.2263,328372.7945,334562.6531,341688.4074,349640.3384,357770.5203,365530.7293,372880.9244,379939.3585,386143.0542,392134.4536,397465.6794,403244.6427,409320.1081,416171.4639,422835.9297,428998.5934,434894.8835,440876.2781,446885.6596,452784.6743,457570.319,461806.4668,465335.5991,468473.9605,471463.036,474146.7111,476813.593,478657.7338,479341.3946,479345.834,478317.5804,477146.7037,475898.4879,474815.1912,473920.2039,472869.9506,471367.9033,469443.342,466442.7178,462987.1602,458564.5181,453952.8016,448771.098,443334.5534,437869.9817,432011.6827,426176.9687,419289.4401,411061.8352,401418.577,391154.8151,381187.3678,371091.7061,361372.4014,352393.7911,344630.6429,337104.8357,329883.7107,323132.6872,318215.6533,314142.6693,310315.8137,306607.7022,303366.9333,300963.186,298953.974,297380.2306,296541.1151,297366.5356,299256.4674,301175.8956,301977.2336,303001.315,304277.1027,305681.9427,305616.6107,304488.124,302561.2639,300595.6219,298487.1766,296619.614,295289.1777,294252.7334,293259.5729,291796.9198,290240.3375,287902.2834,286020.3893,284381.4892,282593.9954,280460.4973,278182.8384,277057.8959,276324.4878,275946.0594,275386.8036,274765.4347,274344.8547,274552.7696,275656.4446,277241.0195,279749.4909,283155.5296,287540.6123,292371.3735,297520.5326,302339.055,306538.4341,310071.8674,314192.8205,319848.4559,326735.1114,333687.8489,340380.4464,346970.662,353511.7156,358996.7775,363411.7103,366599.7933,369243.8028,371648.5302,374586.1783,377752.6615,380371.6193,382118.4585,383676.4164,386250.4987,389537.9325,393184.6141,396527.7737,399429.3221,401844.3627,403804.387,405750.3259,407977.584,410261.0028,412060.3328,413293.6262,414396.3247,415753.8216,416892.7168,417948.6201,421204.4541,426618.1399,432752.3543,437419.5682,440561.5617,443344.0267,444434.8293,444203.7991,442685.9995,442192.7336,443093.5278,445584.0326,450437.1538,456851.8836,463804.185,469515.0594,473721.4428,477377.674,479215.1855,480827.5372,482516.0468,486030.1989,489894.7248,494384.9666,499432.1323,504997.7923,510090.2647,514294.602,518162.0768,521321.6515,524227.3152,527338.0646,530890.9835,534679.0172,537418.9704,539049.1612,538853.8153,537628.9582,536278.2454,535609.9207,535266.5651,535100.5347,535693.8118,537572.9896,540371.4495,543636.7653,547173.2526,550806.8362,553695.9214,555985.6285,558151.7061,560209.8885,560540.0468,559446.0445,559434.1238,562975.6628,570647.0961,580492.2791,591813.6628,603019.5736,612271.2292,620133.9122,627202.6162,636291.4716,647078.7924,658559.4674,669387.4708,677320.6875,683189.7769,688312.1147,694670.0477,702241.419,712298.9415,724886.2533,739978.2069,753864.236,764501.6861,770290.4788,770687.4804,766062.1532,758621.2302,752025.456,746905.1593,741753.0155,735397.7033,729911.0495,727541.2739,728121.078
54,1,Texas,state,,106608.4405,106665.061,106691.7626,106828.5352,106916.4523,107016.0118,107081.729,107278.8081,107538.2692,107817.3014,108139.769,108498.1367,108713.7113,108684.0278,108472.4481,108346.7157,108386.5696,108511.6078,108659.4503,108793.0769,108934.5146,109083.3306,109193.3449,109283.2216,109316.0857,109399.9129,109605.2632,109964.6843,110388.263,110863.5122,111347.2933,111859.376,112311.5786,112700.6481,113032.7277,113316.4569,113534.7502,113678.6263,113839.4027,114026.5301,114238.8882,114453.3488,114665.4078,114912.7013,115137.7852,115367.7123,115534.7856,115676.9497,116028.3649,116814.7453,118057.1557,119288.853,120306.4508,120959.6096,121570.7209,122127.2876,122756.4103,123342.5744,123867.6967,124327.265,124816.4931,125228.3101,125595.1491,125918.4263,126269.5712,126652.9169,126992.0858,127309.4361,127627.0631,127884.5832,128185.4567,128430.6394,128632.0889,128835.3029,129082.1199,129477.263,130017.4717,130616.1929,131213.2597,131743.7128,132307.8007,133004.5111,133671.7815,134333.6972,134683.5881,134821.9817,134805.8912,135015.7171,135398.5761,135896.0779,136340.1559,136812.0988,137277.205,137705.5642,138062.6364,138392.0749,138256.8179,137870.0642,137302.467,137007.7191,136798.1693,136610.7743,136456.3341,136123.2829,135639.8323,135064.0342,134499.0812,133976.7695,133497.6573,133244.0103,133137.8514,133122.6757,133124.3805,133103.4519,133116.2176,133007.0465,132862.2365,132669.2036,132712.4129,132834.4942,132890.9739,132875.0195,132895.6999,133063.9315,133259.3032,133305.2536,133071.2602,132617.1782,132078.8319,131537.0493,130974.9156,130486.9506,130059.3465,129608.4792,129165.0705,128739.7893,128404.2472,128062.5409,127873.9258,127763.8752,127725.9066,127620.3609,127421.173,127188.1475,127078.6785,127232.2949,127514.4062,127817.9739,128158.6822,128612.8128,129109.799,129464.7356,129757.6691,130046.9246,130399.0567,130775.6425,131285.4402,131921.1578,132664.3814,133385.9792,134217.0297,135210.397,136160.5194,137076.2655,137781.8671,138582.2376,139322.3748,140153.8878,141155.1306,142300.7083,143476.6105,144492.8039,145506.9001,146532.2187,147702.3001,148763.9939,149708.1647,150392.7239,151237.3384,152208.0746,153390.8141,154604.3933,155787.0528,156907.3984,157990.3274,159063.847,160172.4403,161330.3506,162548.2819,163799.5215,164922.3236,166061.5041,167253.575,168468.498,169362.9483,170223.3525,171068.8065,172068.4099,172905.7609,173723.426,174661.4437,175691.4501,176846.4282,177960.8256,179038.929,179996.9163,181004.1489,182139.9071,183169.6625,184110.4936,184851.1735,185639.3107,186440.3119,187387.2736,188409.0849,189529.686,190627.2957,191620.8762,192764.6368,193821.4195,194924.28,195774.5634,196765.4221,197669.3166,198560.0967,199251.2931,200033.1043,200902.7741,201777.4778,202563.2881,203259.4375,203842.9217,204358.3605,204849.2757,205374.7973,206011.9704,206698.9931,207590.9063,208631.6516,209763.0134,210944.7893,212110.1533,213270.0254,214098.8551,214416.8948,214609.0123,215284.6945,216693.3628,218795.1608,221146.8246,223838.0778,226463.9759,229270.6752,232289.1678,235707.8923,239472.3342,243775.4185,248381.5622,252793.5296,256343.9994,259102.2614,261798.8299,265105.3716,268836.7337,273613.3184,278851.3366,284735.1074,290493.2872,295836.4952,300519.6801,303345.925,304206.9131,303501.7781,302545.4017,301566.9288,300044.8978,298771.9286,297969.5632,298236.2794,298325.2165
14,2,Florida,state,,104138.9568,104364.874,104638.379,105194.0773,105792.9363,106403.9804,107018.1786,107643.7998,108292.1609,108953.9979,109642.333,110352.6514,111002.5357,111647.9823,112322.4428,113118.5495,113990.1183,114899.8973,115878.1853,116915.1899,117990.1672,119068.0635,120102.3183,121117.0141,122033.5423,122881.2065,123709.7581,124641.4827,125663.3841,126731.8415,127819.8499,128982.6994,130133.0504,131281.8663,132373.7103,133556.929,134723.6856,135922.4876,137151.559,138520.3734,139965.8336,141400.0484,142820.1751,144272.2717,145779.6361,147306.7464,148805.314,150239.4426,151614.685,152976.3992,154468.0104,156168.2678,158158.4439,160416.1016,162924.5073,165686.9572,168491.9101,171186.5173,173714.3997,176290.7022,178936.5432,181765.6325,184935.1054,188668.5595,192834.9225,197355.5043,202182.7433,207172.5161,212062.43,216565.9827,220729.977,224631.8891,228238.7566,231585.2115,235059.127,238922.8882,242626.7834,245730.8592,247864.1696,249266.3539,249854.9598,249830.595,249458.1522,248711.035,247765.1232,246742.5129,245563.7613,244199.3587,242423.2887,240209.3393,237546.6804,234604.9847,231592.8199,228511.7716,225289.7961,222021.7933,218471.865,214968.2859,211223.2483,207572.5018,203649.5148,199837.7341,195943.7024,191896.2668,187779.762,183615.7943,179521.3218,175606.3509,171924.9297,168654.1723,165577.19,162510.3365,159542.3571,156721.5577,154310.2176,152089.431,150055.9767,148335.6924,147188.9531,146317.5506,145647.6834,145064.7889,144666.244,144315.2323,143860.1832,143178.5485,142236.8775,141061.5311,139778.0448,138435.6159,137076.0552,135780.0546,134485.6205,133258.4546,132003.2242,130786.1116,129569.7273,128472.0602,127462.4794,126668.9047,126072.3362,125730.6169,125556.2943,125477.2299,125506.3913,125625.9623,125824.0251,126197.7901,126690.2018,127350.2893,128018.2758,128617.6317,129252.9778,130022.6318,131089.4433,132499.8257,134087.5735,135698.5878,137331.1182,139030.7022,140954.3233,142856.6458,144695.5668,146471.5625,148210.0237,150055.7124,151695.8885,153356.4863,154918.1424,156592.9002,158175.3445,159597.0902,160996.163,162160.4074,163361.3439,164390.4421,165454.3789,166355.5499,167473.368,168793.2186,170228.7329,171491.5942,172612.1619,173738.5899,175007.0884,176292.1844,177747.188,179289.6865,180978.8033,182754.5782,184472.2099,186073.1324,187537.431,188914.1487,190170.6661,191504.2076,192828.9432,194241.7491,195478.8263,196761.1301,198211.1369,199820.1676,201303.2079,202539.4046,203630.7277,204856.9218,206276.2869,207792.6555,209137.6043,210548.6454,211902.5778,213410.7903,214849.3183,216373.958,217923.1533,219548.4649,221090.7686,222542.4893,224063.1434,225517.2719,226967.0505,228167.6927,229675.7251,231143.2167,232631.0647,233868.1533,235183.715,236599.8917,237840.477,238912.4043,239594.6513,240092.6773,240365.9286,240789.3081,241345.0338,242098.8028,242854.2612,243860.6829,245236.5189,246926.5383,248963.9231,250878.5178,252563.8608,253603.351,253942.5701,254140.0365,254776.2039,256403.5994,258997.4541,262053.9885,265634.8238,269192.3049,272897.6775,276612.0929,280570.0659,284957.5391,290224.921,296651.1695,303374.8116,309537.3198,314714.2636,319716.6911,325168.5211,330966.4794,338083.0963,346246.3604,355712.2589,365288.1954,374180.1307,381903.2201,387178.581,389821.9003,390111.0341,389636.0804,388982.5718,387563.0135,386020.4909,384750.6241,384784.8435,385157.0388
43,3,New York,state,,125379.7774,125826.9378,126256.8727,127181.0622,128135.4648,129167.1832,130094.697,130906.9342,131627.8857,132402.0339,133353.7959,134402.4666,135411.0901,136251.0389,137006.6595,137791.5468,138655.6605,139608.8892,140609.7975,141661.0211,142688.5536,143771.4755,144908.1081,146118.6753,147316.2163,148403.2491,149323.7538,150227.662,151188.7533,152304.2793,153502.7384,154841.5901,156220.5227,157596.6022,158936.5822,160327.7242,161688.8262,163012.3145,164421.6549,165806.929,167222.2178,168625.3521,170097.501,171769.4737,173579.1715,175442.7034,177074.8857,178542.6277,179973.7332,181329.6469,182464.9709,183589.9322,184911.4602,186541.5979,188375.0809,190261.8231,192247.7215,194200.4983,196181.9798,198079.5347,199890.7816,201656.3624,203281.6644,204995.8819,206814.7255,208692.9613,210668.4333,212732.5872,214898.5689,217102.1205,219093.8963,221078.5148,222812.9829,224399.6267,225709.9002,226848.2914,227923.8093,229034.5168,230074.7289,231005.7222,231608.3398,232050.6436,232306.1786,232577.1019,232803.4653,232988.6855,233234.3034,233336.1278,233529.7357,233561.0815,233610.2545,233677.3344,233685.1906,233856.5611,234028.3712,234121.4243,234179.2814,234065.7215,233936.6844,233641.3594,233146.5783,232470.012,231572.7812,230602.0198,229517.3308,228211.3196,226779.9132,225406.2143,224136.4034,223044.6929,222077.7566,221255.2584,220499.8314,219679.0164,218828.2275,217909.5536,217136.421,216537.8254,216155.1001,215898.0384,215711.0042,215696.7408,215762.9177,216089.7141,216439.248,216906.0938,217205.6305,217135.5833,216687.5915,215875.0232,215023.7514,214160.486,213552.0892,213086.0921,212800.1193,212415.6914,212003.6305,211388.5104,210786.7422,210199.0034,209662.9435,209128.6185,208546.2693,208053.4898,207620.1934,207465.8928,207682.3827,208121.3939,208685.899,209129.7521,209569.0091,209737.5224,209965.6016,209919.7553,209911.0444,209825.4023,210186.2737,210853.927,211656.196,212443.4163,213322.3371,214484.4042,215649.875,216711.4078,217581.7007,218401.6165,219012.711,219346.0586,219668.9295,220195.1849,221164.6148,222296.4559,223632.2322,224566.3145,225384.8027,225932.0973,226656.7562,227184.7072,227784.9335,228237.0493,228621.6827,228938.0765,229314.4705,229871.3808,230749.8176,231664.0688,232771.8072,234070.8468,235799.2747,237587.0313,239022.4639,240189.3456,241064.2912,241777.1696,242135.2433,242754.1234,243672.093,245002.8871,246117.2675,246945.3291,247637.8131,248443.9036,249579.2718,251090.7185,252550.6331,254213.8802,255777.1137,257858.5798,259563.6932,261047.5523,262149.7268,263457.866,264808.9037,267231.5141,269981.1966,273311.6557,275964.7763,277894.5827,279826.2906,281842.2674,284556.4679,286992.7854,289617.0775,292150.6041,294788.7846,296550.0239,297708.6607,298305.8254,299652.4751,301719.1474,304097.1806,306112.6941,307429.2982,309182.4005,311125.3964,313417.8019,314932.3132,316132.7392,317826.2201,319806.9411,322239.5385,324095.4429,325726.8358,327133.8935,328395.9353,329170.5096,329533.9189,330120.0998,332273.1113,335531.435,339693.8995,344235.6232,348639.7719,353333.9766,357822.0338,362020.8808,366267.7869,370305.1641,374416.1683,377642.2326,380066.6086,382490.2816,385185.7618,387985.876,391125.297,394906.8828,399975.7536,405287.0712,410225.3285,414916.3318,418153.0196,419285.5817,418136.7435,416696.7117,415511.9345,413629.8871,412937.7107,413603.4794,416705.7025,419707.6958
47,4,Pennsylvania,state,,90492.77363,90686.45862,90868.45088,91239.25209,91620.12596,92011.48814,92427.05609,92823.63938,93227.67812,93615.16772,94042.64431,94484.75003,94921.03003,95320.00734,95721.45635,96152.33675,96564.71789,96984.51705,97436.14457,97933.54363,98436.94752,98899.52104,99369.22811,99813.46913,100255.3837,100693.1466,101149.7308,101652.2904,102201.4407,102806.0084,103482.59,104246.103,105038.3981,105814.6136,106482.301,107117.4184,107725.6976,108337.6345,108922.6603,109541.2876,110298.5348,111213.0919,112217.5356,113186.1695,114136.5876,115035.0114,115849.1769,116574.2807,117217.2255,117957.9435,118702.4823,119529.6638,120503.253,121652.4182,123001.4455,124319.4514,125635.5674,126781.797,127941.411,129073.8977,130240.5011,131186.8251,132092.9262,133078.7573,134265.6447,135638.7638,137108.0541,138647.6171,140094.3386,141413.557,142623.9383,143759.9932,144768.2491,145647.1482,146471.9573,147344.8376,148321.6367,149391.2503,150381.4014,151182.5658,151740.9922,152175.7416,152523.1583,152816.3171,153112.9015,153467.3667,153912.1595,154322.6959,154717.4067,155017.7097,155341.5779,155573.9909,155690.8288,155767.3351,155865.1596,155942.1203,155901.8491,155873.5277,155812.1416,155769.3848,155580.8086,155280.0021,154745.1128,154048.9441,153314.4418,152676.8039,152076.606,151429.714,150769.9668,150336.4317,150122.171,149993.067,149768.579,149460.709,149123.9633,148727.9717,148353.7746,148098.5741,148046.7278,148126.9133,148355.5609,148674.3826,149117.5385,149548.1955,149830.7051,149880.3873,149651.8794,149217.9204,148571.5399,147808.3096,146969.1444,146177.2139,145488.7783,144930.9025,144505.5607,144050.9529,143525.1954,142854.0063,142183.8335,141627.3437,141228.1191,140900.4734,140572.6172,140253.263,139975.691,139913.0223,140218.206,140674.9331,141125.6776,141337.3791,141454.7614,141389.7403,141327.5027,141221.482,141169.5793,141165.2557,141229.2526,141309.0191,141565.6108,142023.6166,142687.7408,143280.1781,143514.2948,143653.4889,143667.2658,143944.3078,144155.0988,144411.7981,144620.1118,144827.3481,145069.7734,145437.23,145956.6133,146464.7473,146977.7196,147254.5342,147329.6099,147081.5646,146962.3085,147026.7589,147175.1083,147283.7353,147509.2937,147942.6613,148545.1778,149097.0734,149749.376,150485.1612,151207.7861,151773.0517,152092.6929,152497.4722,153014.5903,153527.6802,153587.3766,153595.8444,153801.925,154301.1588,154708.528,155119.7523,155638.9315,156288.2149,156899.3762,157587.5659,158188.4302,158723.1424,159162.5034,159690.7001,160255.4966,160833.9163,161430.3951,162071.2935,162770.6664,163592.5984,164540.1866,165483.2634,166345.7813,167119.0166,168175.0335,169181.2361,170004.111,170464.8446,170929.9126,171445.5623,171940.1913,172267.2968,172621.1647,173060.2116,173770.1679,174782.4682,175820.0889,176657.0407,177218.9856,177844.4052,178563.3979,179333.9005,180045.5915,180916.3093,181996.253,183168.6964,184348.4319,185618.6935,186989.7535,188463.2703,189398.831,189906.8725,190421.34,191628.5554,193876.2207,196610.5098,199843.2533,202904.3948,205742.647,208504.1167,211346.9284,214248.7962,217169.2176,220240.5383,222524.6611,223516.715,222968.4009,222544.6545,222795.9901,223881.6044,226362.2583,229930.9266,234350.5857,238347.8272,241448.737,243876.6985,244870.423,244796.1244,243993.2013,243847.5034,244182.4488,244480.3112,245071.7112,245784.0099,247096.9212,248121.3577
21,5,Illinois,state,,113186.8474,113278.6001,113475.8353,113938.9007,114488.4172,115106.2712,115777.0556,116725.8689,117839.6539,119122.3572,120102.5532,120880.6169,121440.4424,122002.5461,122612.6996,123234.6273,123974.8976,124755.3855,125561.1973,126542.6782,127667.3575,128958.7121,129945.177,130674.9626,131179.8676,131771.5471,132491.1129,133163.2923,133876.4149,134580.2035,135426.6249,136499.1124,137683.5487,138957.1452,139841.3458,140606.31,141213.963,141974.0284,142699.3844,143504.1093,144256.7451,144996.0635,145698.094,146689.5322,147905.3865,149250.7953,150276.2115,151073.4369,151799.1666,152591.8476,153410.2011,154322.3847,155344.401,156524.0081,157663.6351,158918.5392,160135.7357,161453.9625,162585.0498,163689.8754,164620.597,165642.8616,166672.8439,167804.2579,168959.8617,170124.9157,171241.8631,172469.9719,173877.8176,175408.4744,176628.7661,177669.4801,178581.8011,179580.9089,180602.6069,181518.8099,182446.4418,183118.0662,183629.9439,184012.1609,184318.4136,184560.5238,184775.4903,185066.332,185514.7349,185964.5218,186323.6458,186490.5012,186507.6351,186398.4126,186152.0222,185839.6512,185343.7731,184791.6795,184216.8764,183534.8321,182790.6025,181326.0863,180639.3599,179358.9898,178908.3962,177426.105,176463.7769,174661.1154,173128.44,171048.4945,169099.9606,166811.5235,164344.3768,162378.3259,160461.5058,159249.2537,157812.3647,156665.5899,155540.1017,154520.4861,153129.1118,151774.7346,150451.2265,149774.7134,149114.3147,148807.7566,148086.0154,148168.8896,147876.2186,148146.6717,147087.7389,146152.0044,144673.9054,143474.1439,141836.7712,140236.4876,138796.9919,137666.2018,136846.1349,135871.4539,135129.3839,134185.3913,133607.3255,132801.1836,132022.3437,130723.6531,129661.816,128353.3451,127494.6073,126660.1217,126181.6394,125791.8238,125552.5434,125650.5027,125958.9833,126175.1687,126322.2728,126268.6875,126109.0012,125971.336,126132.3948,126706.8186,127491.6596,128568.7762,129525.4279,130690.6741,131648.1588,132879.6839,134020.8568,135437.5475,136673.8048,137842.1977,138725.6406,139646.8857,140456.1813,141259.9082,142078.5501,142941.0662,143921.312,144794.5087,145485.2102,145963.1776,146411.9849,146864.1103,147153.6164,147242.8065,147530.9429,147978.6259,148759.6936,149408.145,150098.9516,150712.0527,151434.4315,152411.3362,153357.086,154258.8268,155113.4311,156026.9719,156689.8542,157344.5625,158022.9836,158824.0788,159262.6765,159576.5394,159861.0337,160479.27,161208.4276,162181.6998,163117.0497,164135.3149,165229.257,166133.2027,166814.2877,167078.9308,167326.9556,167616.6673,168277.7844,169151.5556,170218.2212,171290.9067,172432.4907,173441.1113,174659.1872,175598.7926,176355.6106,176409.0503,176528.1859,176501.5035,176674.0741,176699.6429,176918.5666,177388.0887,178294.5742,179558.2561,180701.9684,181545.0729,181919.7959,182130.791,182070.5476,182040.3045,181868.4411,182001.16,182376.6515,183104.4966,184213.6821,185565.4217,186956.2011,187997.8215,188297.6944,188174.3895,188046.1146,188655.9034,190283.3899,192423.1023,194939.8537,197315.1542,199701.3184,202281.8035,204884.6882,207314.9401,209577.0197,212020.4921,214581.8074,216594.9823,217776.5745,218702.0541,219991.1744,221902.6327,224630.2691,228079.1084,232099.975,235916.5569,238511.8622,240252.899,240604.2415,240168.0911,238984.8927,238217.2712,237843.208,237443.2071,238113.6297,239347.7563,241188.4213,242348.5659
44,6,Ohio,state,,99008.7794,99068.78487,99159.53361,99427.38446,99836.69457,100345.7635,100849.8602,101340.5862,101823.4146,102290.4532,102746.8324,103182.3733,103586.8854,103908.4393,104205.5354,104498.1901,104815.429,105128.2699,105478.1942,105867.3587,106264.8498,106646.8278,106992.5642,107305.8263,107571.4494,107789.1731,107997.0229,108205.7841,108452.8972,108730.2139,109054.9215,109394.2825,109736.5418,110079.9426,110436.1364,110789.9814,111114.0444,111410.509,111678.0349,111954.1757,112249.5399,112603.8414,113011.333,113488.5312,113977.2172,114453.8235,114853.2431,115209.0482,115509.8408,115815.2998,116124.4845,116427.1162,116744.5785,117076.6344,117450.2093,117801.5674,118141.1581,118462.1401,118788.1435,119095.4024,119421.9519,119767.9183,120122.3603,120456.936,120744.163,121031.6003,121301.6019,121594.9455,121876.6232,122163.1314,122445.4539,122702.0112,122911.2376,123079.3441,123232.7044,123395.2498,123561.2493,123710.1771,123843.3339,123929.4358,123959.6242,123941.4207,123865.0225,123738.8396,123602.2143,123515.1379,123395.1946,123260.725,123103.4631,122960.5909,122769.4469,122543.5566,122369.0756,122166.1278,121833.3317,121412.6406,120960.7575,120525.4645,120169.9263,119862.0485,119612.7547,119329.1994,119053.6071,118723.2179,118329.5675,117815.569,117298.9669,116684.6814,115976.1856,115200.2153,114498.6138,114004.5122,113655.9798,113349.9482,112984.2359,112588.1551,112222.319,111959.5947,111698.1901,111475.9981,111263.4341,111213.9398,111190.5082,111229.6843,111228.1521,111176.529,110939.9986,110587.2651,110118.2636,109592.1063,108973.2388,108299.1016,107666.495,107076.8187,106611.3552,106131.1221,105658.7581,105198.8113,104871.9511,104627.3151,104372.4697,104066.3002,103742.7275,103455.9788,103120.7757,102909.7303,102933.1768,103169.6799,103478.2802,103682.5154,103875.6816,103907.7668,104003.6999,104097.0645,104236.0474,104347.5189,104516.3716,104771.2786,105225.5349,105850.5081,106636.6749,107343.3515,107915.5688,108461.9372,108927.045,109371.6196,109530.8949,109677.7444,109694.3349,109803.7261,109928.9058,110305.3269,110977.5633,111714.2108,112405.5702,112845.9884,113097.2398,113078.2532,113124.2824,113347.6057,113725.8197,114106.4176,114528.2004,115072.3238,115761.5243,116424.7046,117121.436,117853.0066,118553.9671,119210.9316,119621.6241,120115.5946,120769.117,121580.2346,122106.2069,122454.0326,122706.8193,123136.1867,123421.7906,123715.7656,124062.3588,124598.6274,125180.2159,125803.1504,126388.5269,126916.8425,127447.4955,128048.648,128659.2247,129274.8039,129908.2425,130577.3175,131184.0354,131824.6949,132558.3135,133319.2646,133964.3131,134520.3554,135309.8777,136153.1512,137039.1886,137646.9848,138335.1145,138998.661,139778.0243,140405.9784,141150.7587,141898.0279,142806.7144,143850.5412,144926.6132,145766.8506,146316.5598,146838.145,147399.6105,147925.7887,148367.615,148952.6931,149788.2897,150704.4497,151788.4476,152919.735,154155.3537,155265.0589,156013.6096,156561.6428,157265.6919,158616.8388,160733.6219,163324.0117,166170.1467,168832.4213,171206.5016,173475.1394,175822.3299,178306.0652,180882.3307,183511.2317,185377.4546,186049.8446,185685.9442,185493.8396,185941.814,186837.9575,189000.3704,192168.6527,196044.2439,199639.6509,202569.1053,205235.4902,206768.0176,207390.2697,207133.8138,206991.3188,207021.1413,207102.9592,207600.7674,208343.2981,209613.0733,210778.2352
